title,ddec,loupan,area,house_type,unitPrice,toward,renovation,positionInfo,totalPrice 
tianhe,历德雅舍二期　南向大3+1房　看公园全景　户型视野好,历德雅舍 -华景新城,138.57平米,3室2厅,单价64084元/平米,南,精装,高楼层(共30层),888
tianhe,天河客运站C出口 东荣文华轩 精装一房 可出租可自住,东荣文华轩 -长兴,46.05平米,1室1厅,单价41911元/平米,南,精装,中楼层(共16层),193
tianhe,时代花生 精装电梯高层两房 单边位 采光好,时代花生二期 -沙太南,62.84平米,2室1厅,单价40261元/平米,北,精装,中楼层(共18层),253
tianhe,小区管理 户型方正 业主诚心出售 看房方便,高胜花园 -粤垦,56平米,2室1厅,单价33036元/平米,西,简装,低楼层(共9层),185
tianhe,楼龄是2004年左右的，朝南向，望珠城，采光充足。,易通大厦 -石牌,46平米,1室0厅,单价46740元/平米,南,简装,高楼层(共29层),215
tianhe,白水塘 精装两房 通风舒适 保养好,白水塘 -员村,48.38平米,2室1厅,单价35552元/平米,北,精装,中楼层(共7层),172
tianhe,一楼带花园 方正实用 安静舒适,穗东花园 -天河公园,74.33平米,2室1厅,单价38881元/平米,北,简装,低楼层(共9层),289
tianhe,棠德花园 东南朝向好，视野开阔，采光好，,棠德花园 -棠下,43平米,1室1厅,单价25117元/平米,东南,简装,高楼层(共10层),108
tianhe,业主诚心放卖 南向采光大落地窗 有电梯 配套好,富力院士庭 -粤垦,54.46平米,1室1厅,单价43151元/平米,东,简装,低楼层(共25层),235
tianhe,广厦居小区，电梯南向一房一厅，交通便利,广厦居 -天河公园,51.22平米,1室1厅,单价39633元/平米,南,简装,中楼层(共19层),203
tianhe,朝晖苑 2室1厅 490万,朝晖苑 -林和,79.12平米,2室1厅,单价61932元/平米,西南,精装,高楼层(共29层),490
tianhe,阳光假日园 正规两房 高层采光好,阳光假日园 -棠下,77.69平米,2室1厅,单价44408元/平米,北,精装,低楼层(共18层),345
tianhe,汇富花园好房出售开始筹备装电梯自住方便看房售245万,汇富花园 -粤垦,65.52平米,2室2厅,单价37394元/平米,北,精装,中楼层(共9层),245
tianhe,天河北苑三房，采光好保养整洁，业主给全屋家私电器,天河北苑 -沙太南,78.3平米,3室1厅,单价29375元/平米,东南,简装,中楼层(共9层),230
tianhe,橡树园 电梯大两房 采光好 楼层好 小区中间 望泳池,橡树园 -沙太南,80.69平米,2室1厅,单价35445元/平米,西北,精装,中楼层(共16层),286
tianhe,天河峰景 精装三房带主卫 过五年唯一税费少 通风透气,天河峰景大厦 -燕塘,104.66平米,3室2厅,单价37073元/平米,西北,精装,高楼层(共32层),388
tianhe,温馨南向两房户型方正 使用率高达85%,中海康城 -黄村,75.19平米,2室1厅,单价41894元/平米,南,简装,低楼层(共21层),315
tianhe,星汇园 花园小区  保养好 业主诚意出售,星汇园 -珠江新城西,129.93平米,3室2厅,单价67729元/平米,东 西,精装,低楼层(共33层),880
tianhe,天平架地铁口电梯东南向三房 格局方正 看房方便,天河峰景大厦 -燕塘,85.17平米,3室1厅,单价41095元/平米,东南,精装,低楼层(共32层),350
yuexiu,拥翠小区 中层一房一厅 南北向 有管道煤气 过五年税少,拥翠小区 -建设路,36.08平米,1室1厅,单价35477元/平米,南 北,简装,高楼层(共6层),128
yuexiu,天成路贤乐里 中层小两房 楼道明亮,天成路贤乐里 -人民路,51.23平米,2室1厅,单价30256元/平米,西北,简装,中楼层(共8层),155
yuexiu,越秀西华路 中层两房 住家装修 房出阳台 南北向,西华路司马街 -西华路,35.75平米,2室1厅,单价38042元/平米,南 北,简装,中楼层(共9层),136
yuexiu,雕塑公园旁，空气环境好，带后花园,解放北路桂花岗 -桂花岗,57.71平米,2室1厅,单价19408元/平米,西,简装,低楼层(共5层),112
yuexiu,东川低层单位 厅出阳台朝南 采光通风好 东南靓向,东川路 -东川路,68.56平米,3室2厅,单价59510元/平米,东南 北,精装,低楼层(共8层),408
yuexiu,中山四路+业主诚意出售+户型方正+交通便利,中山四路 -农讲所,48.22平米,2室1厅,单价36292元/平米,东南,简装,低楼层(共7层),175
yuexiu,方正两房，装修保养好，单价总价低,小北路旧北园 -小北,40平米,2室1厅,单价42500元/平米,东南,精装,中楼层(共8层),170
yuexiu,麓苑路 楼梯低层 住家精装三房,麓苑路 -淘金,62.06平米,3室2厅,单价41895元/平米,西 南 北,精装,低楼层(共7层),260
yuexiu,中层一房     户型方正   小区管理,麓景路 -麓景,42.3平米,1室1厅,单价21041元/平米,东 东南,简装,低楼层(共9层),89
yuexiu,白云路  高楼层两房  交通便利  采光充足,白云路 -东川路,56.61平米,2室1厅,单价32680元/平米,南 西,简装,高楼层(共8层),185
yuexiu,中科院安静大院，低楼层，配套齐全,先烈中路81号大院 -黄花岗,34.45平米,1室1厅,单价42961元/平米,东,精装,低楼层(共6层),148
yuexiu,北京路 地铁 总价低 百年高第街,北京路高第新街 -北京路,43.11平米,2室1厅,单价27836元/平米,西北,简装,低楼层(共3层),120
yuexiu,农讲所 榨粉街 正规两房 出入方便 通风采光好,中山四路榨粉街 -农讲所,46.7平米,2室1厅,单价35975元/平米,西南,简装,高楼层(共8层),168
yuexiu,带花园，大院管理，格局方正，近地铁两房,云鹤园 -环市东,60.28平米,2室1厅,单价46450元/平米,南,精装,低楼层(共4层),280
yuexiu,明月东山 江边安静花园小区 电梯小高层 南北向,明月东山 -五羊新城,131平米,3室2厅,单价65649元/平米,东,精装,高楼层(共7层),860
yuexiu,精致 低楼层    采光好   温馨舒适,光塔路 -西门口,30.45平米,1室1厅,单价34483元/平米,北,精装,低楼层(共6层),105
yuexiu,西门口 惠爱大厦 采光充足 间隔方正,惠爱大厦 -西门口,112平米,4室1厅,单价38393元/平米,西南,精装,低楼层(共22层),430
yuexiu,电梯房 近地铁 格局方正 免个税,广信华景大厦 -五羊新城,92.34平米,3室1厅,单价43210元/平米,东南 西南,精装,高楼层(共25层),399
yuexiu,东湖新村 底层两房 封闭式园林社区管理,东湖新村 -东湖,36.61平米,2室1厅,单价48075元/平米,东南,精装,中楼层(共8层),176
yuexiu,水均大街 低层两房  保养好 户型方正,东风东路 -环市东,52.88平米,2室1厅,单价49168元/平米,南,简装,低楼层(共6层),260
yuexiu,天锦大厦  正南向电梯三房 格局方正 安静宜居,天锦大厦 -杨箕,98.11平米,3室2厅,单价45867元/平米,南,简装,低楼层(共30层),450
yuexiu,水荫路 南向两房 中层  采光好,水荫路 -水荫,74.06平米,2室2厅,单价45234元/平米,南,精装,中楼层(共9层),335
yuexiu,农讲所A出口旁  低楼层复式小两房 看房方便,中山四路 -农讲所,27.06平米,2室1厅,单价40281元/平米,东南,精装,低楼层(共9层),109
yuexiu,德坭新街 精致两房 户型方正 采光通风好,东风西路 -东风西,31.8平米,2室1厅,单价40881元/平米,北,精装,中楼层(共9层),130
yuexiu,五羊小区 低楼层 小户型 生活便利 业主诚心卖,五羊小区 -五羊新城,41.31平米,1室2厅,单价43573元/平米,北,简装,低楼层(共9层),180
yuexiu,环境好 框架结构 实用高 采光通风好,都府小区都府街 -北京路,83.05平米,3室1厅,单价33113元/平米,南,简装,高楼层(共7层),275
yuexiu,愉景望江正规三房， 高层美景，,广信愉景大厦 -五羊新城,98.14平米,3室1厅,单价53801元/平米,南 西北,精装,高楼层(共26层),528
yuexiu,寺贝底侧 正杨箕地铁口 电梯房 交通方便 诚心售,达道路 -东山口,62.43平米,2室1厅,单价49656元/平米,南,简装,中楼层(共9层),310
yuexiu,电梯两房 通风采光好，格局方正实用,淘金路 -淘金,58.68平米,2室1厅,单价55386元/平米,东北,精装,高楼层(共15层),325
yuexiu,西门口 中层三房 东西朝向 带有阳台,光塔路 -西门口,71.94平米,3室2厅,单价26411元/平米,南,简装,高楼层(共6层),190
liwan,华贵路 低层户型 保养新净 通风采光好,华贵路 -龙津,37.35平米,1室1厅,单价32664元/平米,北 东北,简装,中楼层(共7层),122
liwan,高层南向，安静舒适，业主自住保养得好，诚意出售,新世界逸彩庭园 -滘口,78.3平米,2室2厅,单价33845元/平米,东南,精装,高楼层(共19层),265
liwan,花语水岸 精致装修 中高层两房,花语水岸 -大坦沙,76.62平米,2室2厅,单价42418元/平米,北,精装,中楼层(共26层),325
liwan,小面积 大作用 收租或做广州人,果品公司宿舍 -黄沙,21.13平米,1室0厅,单价24610元/平米,南,简装,中楼层(共8层),52
liwan,置换选择白菜价123万三房物业,带河路 -龙津,42.57平米,3室1厅,单价27015元/平米,东,精装,低楼层(共7层),115
liwan,盛大蓝庭 2室1厅 265万,盛大蓝庭 -坑口,82.07平米,2室1厅,单价32290元/平米,东南,精装,中楼层(共16层),265
liwan,东南靓向  电梯两房  证满5年,金兰苑 -汾水,98平米,2室1厅,单价24490元/平米,东南,简装,中楼层(共22层),240
liwan,长寿路地铁站旁低总价乐贤独栋小私房,华贵路 -龙津,37.8平米,2室2厅,单价39683元/平米,东 北,简装,低楼层(共2层),150
liwan,珠岛花园 小区环境安静 配套齐,珠岛花园 -大坦沙,41.75平米,1室1厅,单价27545元/平米,南 北,简装,中楼层(共9层),115
liwan,南岸路   精致温馨两房   精装修   望花园,南岸路 -南岸路,38.1平米,2室1厅,单价26247元/平米,西,精装,高楼层(共9层),100
liwan,"合适新婚小两口  
合适新婚小两口 小两房，主次分明",茶滘路公安小区 -茶滘,71平米,2室2厅,单价25353元/平米,西南,精装,低楼层(共9层),180
liwan,交通方便 低层两房 总价优惠 小区环境幽美,培真路 -鹤洞,37.53平米,2室1厅,单价23981元/平米,南,简装,低楼层(共6层),90
liwan,花地湾 鸿图花苑楼层 房型好 业主诚意出售,鸿图苑 -汾水,43.98平米,2室1厅,单价27968元/平米,东,简装,高楼层(共9层),123
liwan,恩宁路 省级培正 过五唯一近地铁 中层 带超大平台,恩宁路 -黄沙,38.57平米,1室1厅,单价36298元/平米,东 西,简装,中楼层(共9层),140
liwan,满五唯一，交通方便，有菜市场，银行，医院，低楼层。,和平新村 -西场,40.73平米,1室1厅,单价28112元/平米,南 北,简装,中楼层(共7层),114.5
liwan,红棉苑南区 近地铁300米 证够五年 小区管理东向单位,红棉苑南区 -花地湾,71平米,2室1厅,单价30000元/平米,东,简装,高楼层(共9层),213
liwan,怡花阁精装电梯两房 楼龄新 总价低,怡花阁 -芳村,51.2平米,2室1厅,单价32618元/平米,西南,精装,低楼层(共9层),167
liwan,楼层好，视野宽阔  采光充足价钱低,光复大厦 -人民路,52.45平米,2室1厅,单价30000元/平米,西北,精装,低楼层(共28层),157.4
liwan,恒宝华庭 西南两面采光 高层景观好无遮挡 望江 蒋光鼐,恒宝华庭 -西关,69.53平米,2室1厅,单价49332元/平米,西南,简装,高楼层(共31层),343
liwan,鸿图苑 高层正规两房 环境优美,鸿图苑 -汾水,61.07平米,2室1厅,单价21288元/平米,北,精装,高楼层(共9层),130
liwan,金宇花园 大型社区 正规两房 实用南向 采光好,金宇花园 -东塱,52.97平米,2室1厅,单价24165元/平米,南,简装,中楼层(共9层),128
liwan,四季花园 精装修 格局好 采光通风好,四季花园 -坑口,80.27平米,2室2厅,单价36129元/平米,东,精装,低楼层(共18层),290
liwan,金兰苑  中层4楼 房产证满5年 间隔四正  交通便利,金兰苑 -汾水,58.62平米,1室1厅,单价23542元/平米,东南,简装,中楼层(共9层),138
liwan,华业里小区 协和社区 方正两房 一梯两户 5米大阳台,西增路华业里 -西村,51.8平米,2室1厅,单价38611元/平米,南,简装,中楼层(共5层),200
liwan,陈家祠，少有电梯小面积，户型方正，旺静地段。,龙津大厦 -龙津,34.69平米,1室1厅,单价41799元/平米,西北,简装,中楼层(共23层),145
liwan,仁济西路 1室1厅 87万,仁济西路 -人民路,30.3平米,1室1厅,单价28713元/平米,东南,简装,中楼层(共5层),87
liwan,逢源路，天幕下的恋人。投 资新婚首 选，总价低。,逢源路 -西关,55.6平米,2室1厅,单价23382元/平米,南,精装,高楼层(共9层),130
liwan,芳村花园两房 证过五年 看楼方便,芳村花园 -坑口,83.89平米,2室1厅,单价29205元/平米,西南,简装,低楼层(共31层),245
liwan,广钢新城板块 中海花湾壹号 一线望江 采光通风好,中海锦观华庭（D区） -广钢新城,92平米,3室2厅,单价46740元/平米,西北,精装,高楼层(共26层),430
liwan,三房二厅带主套户型，户型方正，南北对流，望花园,保利葛洲坝海德公馆 -广钢新城,97平米,3室2厅,单价48248元/平米,东南,精装,低楼层(共28层),468
haizhu,客村地铁口，教育学院，南向，一梯两户，环境优雅,广东教育学院 -客村,76.31平米,2室2厅,单价36300元/平米,南,精装,中楼层(共9层),277
haizhu,：尚东峰景 电梯两房 双阳台 南向单位 采光通风好,尚东峰景 -金碧,80.57平米,2室2厅,单价36987元/平米,南,精装,低楼层(共18层),298
haizhu,满五唯一物业，精装修3房，南向采光好，采光充足,金碧花园第一金碧 -金碧,114平米,3室2厅,单价35088元/平米,东南,精装,低楼层(共22层),400
haizhu,保利花园  电梯高层 东南向 正望花园  户型方正实用,保利花园 -工业大道中,106.64平米,3室2厅,单价41073元/平米,东南,精装,高楼层(共18层),438
haizhu,实用三房，采光视野都很好，价格优惠,罗马家园 -沥滘,107.92平米,3室1厅,单价37806元/平米,北,精装,高楼层(共18层),408
haizhu,富基广场 省一级 地铁就在家门口 珠江边,富基广场 -滨江中,82.35平米,2室1厅,单价46145元/平米,南,简装,高楼层(共31层),380
haizhu,穗花新村 精装修 电梯高层 采光视野好,穗花新村 -昌岗,76.73平米,3室1厅,单价46918元/平米,北,精装,高楼层(共16层),360
haizhu,翔韵雅居 高层南北对流三房 采光充足看房方便,翔韵雅居 -新港西,98.88平米,3室2厅,单价52084元/平米,南 北,精装,高楼层(共19层),515
haizhu,地铁物业 精致两室一厅 时尚的装修风格 有50方平台,嘉鸿花园金玫瑰苑 -金碧,54.75平米,2室1厅,单价42923元/平米,东南,精装,低楼层(共27层),235
haizhu,江南西 青葵大街 电梯已经施工 南向 两房 环境安静,江南西路青葵大街 -江南西,69.07平米,2室1厅,单价36920元/平米,南,简装,高楼层(共8层),255
haizhu,杏林小区 两房一厅  采光好，马赛克外墙,杏林小区 -宝岗,71.2平米,2室2厅,单价31602元/平米,南 北,简装,高楼层(共8层),225
haizhu,江南大道中 正规三房 双阳台 南北对流 地铁家楼下,江南大道中 -江南大道中,82.75平米,3室2厅,单价24895元/平米,西南,简装,高楼层(共7层),206
haizhu,富基广场  南向单位  过五唯一  精致三房,富基广场 -滨江中,115.81平米,3室2厅,单价46197元/平米,西南,简装,低楼层(共34层),535
haizhu,瑞宝花园 格局方正  准电梯房 南向望花园,瑞宝花园 -金碧,79.38平米,2室2厅,单价32502元/平米,东南 南,简装,高楼层(共9层),258
haizhu,愉景南苑，厅出阳台，户型方正，花园小区,愉景南苑 -新港西,120平米,3室1厅,单价45667元/平米,北,精装,低楼层(共19层),548
haizhu,南翠苑 实用三房 南北通透 客厅面积大 户型方正,南翠苑 -昌岗,89.41平米,3室1厅,单价33554元/平米,南 北,简装,高楼层(共9层),300
haizhu,满五非唯一，楼梯房。楼下地铁站、公交站，配套完善。,江南大道中 -江南大道中,39.09平米,2室1厅,单价31211元/平米,东南,精装,高楼层(共6层),122
haizhu,泓景花园 中层东南向 正规三房 通风采光好,泓景花园 -赤岗,126.47平米,3室2厅,单价60094元/平米,东南,简装,中楼层(共32层),760
haizhu,滨江东 金雅苑 精装修 三房带主套 南向望花园,金雅苑 -滨江东,99.35平米,3室2厅,单价36236元/平米,南 北,精装,中楼层(共9层),360
haizhu,厅出阳台   户型方正  房大厅大 通风采光好,金碧花园第一金碧 -金碧,76平米,2室2厅,单价33158元/平米,西,简装,高楼层(共22层),252
haizhu,马赛克外墙 中层 东南向两房 楼下街市 交通便利,沙园沙园八街 -沙园,52.83平米,2室1厅,单价28393元/平米,东南,简装,中楼层(共9层),150
haizhu,索丽苑 电梯安静小区 2007年楼龄 近大塘地铁,索丽苑 -赤岗,66.7平米,2室1厅,单价34483元/平米,西,简装,中楼层(共9层),230
haizhu,聚德花园 电梯楼 户型方正 南北对流,聚德花园 -赤岗,56.75平米,2室1厅,单价32423元/平米,南 北,简装,中楼层(共9层),184
haizhu,精装两房 楼距宽视野好 交通便利 电梯准备中,聚德花园 -赤岗,66.23平米,2室1厅,单价29896元/平米,东南,精装,高楼层(共9层),198
haizhu,准加装电梯 已交电梯费用 近地铁 安静小区 配套完善,细岗路细岗东二街 -昌岗,63.69平米,2室1厅,单价34511元/平米,北,精装,高楼层(共9层),219.8
haizhu,穗花新村 两房一厅 原装电梯房 邻近晓港公园,穗花新村 -昌岗,71.52平米,2室1厅,单价41248元/平米,北,简装,中楼层(共20层),295
haizhu,准电梯房，海联路侧桥东新街，户型方正，满五唯一省税,东晓路桥东新街 -东晓路,75.12平米,2室2厅,单价25426元/平米,南 北,简装,低楼层(共9层),191
haizhu,框架结构，产权清晰， 出租自住型，速速上车,新港西路 -新港西,36平米,1室1厅,单价23056元/平米,东南,简装,中楼层(共8层),83
haizhu,聚龙新街  正南向 双阳台 有电梯位,前进路聚龙新街 -前进路,75.81平米,3室1厅,单价29020元/平米,南,简装,中楼层(共9层),220
haizhu,业主自住  证过五年唯一 省税费,金碧花园第二金碧 -金碧,66.26平米,2室1厅,单价34410元/平米,西,精装,高楼层(共12层),228
panyu,小区管理，步梯四楼，楼龄新   看楼方便,裕福花园 -市桥,93.57平米,3室1厅,单价22550元/平米,西北,简装,中楼层(共6层),211
panyu,星河湾大三房带主套 户型方正 采光好,广州星河湾朗心园 -星河湾,131.6平米,3室2厅,单价33055元/平米,东北,精装,低楼层(共9层),435
panyu,花园小区 近地铁物业 交通便利,鸿城花园 -市桥,81.3平米,3室2厅,单价25585元/平米,东北,精装,低楼层(共28层),208
panyu,地铁口小3房，交通方便，小有放盘,富都城 -市桥,80.7平米,3室2厅,单价22058元/平米,东北,简装,中楼层(共7层),178
panyu,庄士二期江边户型，三房二厅主套，毛坯，刚需户型,庄士映蝶蓝湾二期 -石楼,106.68平米,3室2厅,单价20154元/平米,南,毛坯,低楼层(共17层),215
panyu,户型采光靓，人车分流，看到江景视野开阔,番禺海伦堡花样年华一期 -桥南,91.73平米,3室2厅,单价27581元/平米,西北,精装,中楼层(共19层),253
panyu,全新装修  近长隆地铁口  随时可看房,南国奥林匹克花园 -汉溪,115.21平米,3室2厅,单价29078元/平米,南,精装,中楼层(共6层),335
panyu,庄士三房只售230万 过五年物业 税费低南向 望花园,庄士映蝶蓝湾二期 -石楼,99.3平米,3室2厅,单价22659元/平米,东南,精装,中楼层(共19层),225
panyu,亚运城媒体南中间位置实用两房放卖,亚运城媒体南村 -亚运城,83.33平米,2室2厅,单价27962元/平米,东南,精装,高楼层(共15层),233
panyu,运动员村 一梯两户 中间楼层 证过五年,亚运城运动员村一区 -亚运城,117.33平米,3室2厅,单价25996元/平米,南 北,简装,中楼层(共11层),305
panyu,广地花园 3室2厅 295万,广地花园 -星河湾,100.46平米,3室2厅,单价29365元/平米,南,简装,中楼层(共7层),295
panyu,一手业主满五年税费低，两房一厅中高楼层采光好。,广州星河湾悦心园 -星河湾,93.2平米,2室1厅,单价36267元/平米,西,精装,中楼层(共18层),338
panyu,一期中间位置，南向望花园，近出入口，出行方便,东华花园 -市桥东,82.54平米,3室2厅,单价29077元/平米,南,简装,中楼层(共7层),240
panyu,双阳台 精装修 大三房 电梯房 南向,银苑大厦(番禺) -市桥,134.6平米,3室2厅,单价19688元/平米,南,精装,高楼层(共9层),265
panyu,山水园 112方三房 全南户型 中高楼层 位置安静舒适,锦绣香江花园山水园 -汉溪,112.68平米,3室2厅,单价37274元/平米,南,精装,中楼层(共11层),420
panyu,大石富庭东园、距离大石地铁口800米、小区环境好,富庭东园 -大石,68.16平米,2室1厅,单价29637元/平米,东 东南,简装,高楼层(共7层),202
panyu,锦绣半岛金月湾 高楼层 外景视野开阔 三房 装修保养新,锦绣半岛金月湾 -南浦,92.31平米,3室1厅,单价32500元/平米,东北,精装,中楼层(共31层),300
panyu,番禺海伦堡流金岁月 3室2厅 360万,番禺海伦堡流金岁月 -桥南,115平米,3室2厅,单价31305元/平米,西南,精装,低楼层(共28层),360
panyu,尚上全新未住3房 中高层 户型实用,尚上名筑三期 -亚运城,102.19平米,3室2厅,单价23290元/平米,北,简装,高楼层(共27层),238
panyu,中高楼层，采光充足；电梯房，出入方便；配套设施齐全,置业华逸大厦 -市桥,82.9平米,2室0厅,单价22678元/平米,南,简装,中楼层(共16层),188
panyu,中楼层安静望花园，采光通风好户型方正，业主诚意出售,今日丽舍 -大石,71.98平米,2室1厅,单价26397元/平米,东,简装,中楼层(共23层),190
panyu,东方白云花园 电梯高层 两房出售,东方白云花园 -市桥北,84.3平米,2室2厅,单价23725元/平米,东南,简装,高楼层(共15层),200
panyu,星尚  刚需两房精装修电梯高楼层 采光好,星尚花园 -市桥东,83.92平米,2室1厅,单价26812元/平米,北,精装,高楼层(共26层),225
panyu,C区两房 全新精装修  领包入住  省时省心,祈福新村C区 -祈福新村,52.5平米,2室1厅,单价25905元/平米,北,精装,中楼层(共4层),136
panyu,富丽家园福泰园 3室2厅 245万,富丽家园福泰园 -大石,114.93平米,3室2厅,单价21318元/平米,南,精装,中楼层(共8层),245
panyu,敏捷华美国际 2室1厅 125万,敏捷华美国际 -大石,90平米,2室1厅,单价13889元/平米,南,精装,低楼层(共32层),125
panyu,金沙诚筑 89方三房两卫 精装修 户型方正,金沙诚筑 -桥南,89.41平米,3室2厅,单价26619元/平米,北,精装,中楼层(共18层),238
panyu,尚东精装小两房   中高楼层  环境好  交通方便,尚东尚筑 -番禺客运站,59.71平米,2室2厅,单价29309元/平米,北,精装,中楼层(共17层),175
panyu,海滨花园 电梯三房 南向望江 安静宜居家住,海滨花园 -洛溪,92.8平米,3室2厅,单价27479元/平米,西南,简装,高楼层(共12层),255
panyu,鑫润花园大三房 近地铁 免佣好房  笋盘,鑫润花园 -市桥北,132.12平米,3室1厅,单价22707元/平米,南,简装,高楼层(共18层),300
baiyun,实用温馨一房一厅，格局方正，采光好,合益小区 -机场路,41.79平米,1室1厅,单价20580元/平米,西北,简装,中楼层(共9层),86
baiyun,云宵楼 低层两房 总价低 实用率高,云霄楼 -黄石,41.08平米,2室1厅,单价27751元/平米,北,简装,低楼层(共9层),114
baiyun,三元里大道 合益小区 两房一厅 格局方正,合益小区 -机场路,50.36平米,2室1厅,单价19659元/平米,东南,简装,高楼层(共9层),99
baiyun,云西小区 采光通风 舒适实用 带精装修 远离马路,云西小区 -景泰,58.68平米,2室1厅,单价27267元/平米,北,精装,低楼层(共9层),160
baiyun,恒骏花园实用2房有阁楼，高层望景好业主诚心出售,恒骏花园 -京溪,52.5平米,2室2厅,单价44762元/平米,东北,简装,高楼层(共13层),235
baiyun,景泰新村 精装两房 楼梯中层 朝南全明,景泰新村 -景泰,39.52平米,2室1厅,单价32642元/平米,南,精装,中楼层(共8层),129
baiyun,棠安路 和馨雅居 温馨三房 格局方正,和馨雅居 -新市,97.7平米,3室1厅,单价28455元/平米,南,简装,低楼层(共11层),278
baiyun,万科物业管理，安全无忧。闹中取静，户型方正，望花园,天河御品 -京溪,80.93平米,2室2厅,单价43248元/平米,东,精装,低楼层(共25层),350
baiyun,岭南新世界 改善四房 高楼层 采光通透,岭南新世界 -嘉禾望岗,130.99平米,4室2厅,单价45806元/平米,东南,精装,高楼层(共15层),600
baiyun,保利汇海花园   实用三房  满两年税费少,保利西海岸汇海花园 -金沙洲,83.2平米,3室1厅,单价33053元/平米,西北,精装,中楼层(共26层),275
baiyun,怡新花园两房改小三房 格局方正实用！,怡新花园 -梅花园,85.61平米,3室1厅,单价42636元/平米,北,精装,低楼层(共17层),365
baiyun,心谊路 又一居花园 电梯高层 采光好 户型方正,又一居花园 -机场路,75.6平米,2室2厅,单价34127元/平米,北,精装,高楼层(共15层),258
baiyun,田心花园 通风透气 阳光充足 格局好 笋,田心花园 -同德围,63.23平米,2室2厅,单价22142元/平米,东,简装,中楼层(共9层),140
baiyun,汇侨新城中楼层  格局方正 正三房,汇侨新城南区 -新市,106.03平米,3室2厅,单价26880元/平米,西,精装,中楼层(共17层),285
baiyun,乐嘉路景安街公安宿舍2房1厅南北向格局方正采光好,景安街公安宿舍 -机场路,57.4平米,2室1厅,单价27875元/平米,南,简装,低楼层(共9层),160
baiyun,春庭花园  南向望花园  中低楼层  采光通风好,春庭花园 -元下田,61.42平米,2室1厅,单价25888元/平米,西南,精装,中楼层(共9层),159
baiyun,机场路  飞翔公园  腾龙阁 电梯三房 精装修,腾龙阁 -机场路,104.37平米,3室2厅,单价28649元/平米,东南,精装,中楼层(共12层),299
baiyun,机场路  时代花园 南向2居 南北对流 格局方正,时代花园 -机场路,61.84平米,2室1厅,单价38810元/平米,南,简装,中楼层(共15层),240
baiyun,石井 金碧新城 高层 采光通风,金碧新城 -石井,71.73平米,2室1厅,单价32065元/平米,南,简装,高楼层(共18层),230
baiyun,飞翔公园地铁 乐嘉路 中层 户型好 精装修,嘉利苑 -机场路,60.42平米,2室1厅,单价26482元/平米,西南,精装,低楼层(共9层),160
baiyun,隆康花园 西南向 电梯中层 实用两房,隆康花园 -白云大道南,58.19平米,2室1厅,单价39526元/平米,西南,简装,中楼层(共11层),230
baiyun,岭南新世界 中高楼层视野无遮挡二房，采光好,岭南新世界 -嘉禾望岗,78.39平米,2室1厅,单价39291元/平米,西北,精装,中楼层(共14层),308
baiyun,岭南新世界 刚需3房 高楼层  格局方正,岭南新世界 -嘉禾望岗,92.18平米,3室2厅,单价41224元/平米,西南,精装,高楼层(共18层),380
baiyun,富林居2房，低层单位，双阳台，厅房出阳台。,富林居 -同德围,41.6平米,2室1厅,单价25722元/平米,东,简装,低楼层(共9层),107
baiyun,利都大厦 住宅小复式 可用公积金 电梯楼专人管理,利都大厦 -新市,41.29平米,1室1厅,单价20102元/平米,东,简装,中楼层(共8层),83
baiyun,白云骏景家园骏逸轩 2室2厅 282万,白云骏景家园骏逸轩 -黄石,79平米,2室2厅,单价35697元/平米,东南,简装,中楼层(共11层),282
baiyun,电梯精致小两房  安静舒适 交通便利,吉兴大厦 -机场路,48.5平米,2室1厅,单价25155元/平米,北,简装,中楼层(共12层),122
baiyun,全新房屋未入住 高层南北对流大三房 泳池公园一览无余,东湖映月 -龙归,99.53平米,3室2厅,单价28936元/平米,南,精装,中楼层(共33层),288
baiyun,上步花园方正2房 业主诚心出售 价格超笋！,上步花园 -同德围,56平米,2室1厅,单价17858元/平米,东南,简装,高楼层(共9层),100
baiyun,金碧雅苑 两房两厅 高楼层 通风采光好,金碧雅苑 -黄边,67.9平米,2室2厅,单价34610元/平米,东,精装,高楼层(共18层),235
huangpu,天朗明居东南向望花园两房 光线好 精装修 中楼层,富力天朗明居N区 -棠下,65平米,2室1厅,单价49539元/平米,东南,精装,中楼层(共26层),322
huangpu,碧桂园 南向大3房  视野开阔,广州碧桂园美苑 -南浦,102.5平米,3室2厅,单价25366元/平米,西南,简装,中楼层(共7层),260
huangpu,鸿城花园 电梯房 步行地铁300米 总价低 小区新净,鸿城花园 -市桥,97平米,3室2厅,单价24743元/平米,南,精装,中楼层(共28层),240
huangpu,旭景家园 三房 通风采光好 中间楼层,旭景家园B区 -东圃,80.47平米,3室1厅,单价38276元/平米,北,简装,中楼层(共15层),308
huangpu,一楼南向带前后花园 装修保养好  业主诚意出售,祈福新村D区 -祈福新村,91平米,3室2厅,单价26154元/平米,南,精装,低楼层(共4层),238
huangpu,海关大院  高层电梯三房  保养新净 有钥匙方便看房,海关大院 -黄埔区府,91.55平米,3室2厅,单价24577元/平米,北,简装,中楼层(共30层),225
huangpu,金碧雅苑 高层 采光好 通风好 装修保养好,金碧雅苑 -黄边,71.53平米,2室1厅,单价34671元/平米,东北,精装,中楼层(共18层),248
